,game_id,starting_nfelo_home,starting_nfelo_away,hfa_mod,home_bye_mod,away_bye_mod,div_game_mod,dif_surface_mod,home_time_advantage_mod,home_538_qb_adj,away_538_qb_adj,home_net_qb_mod,home_net_bye_mod,nfelo_dif_base,nfelo_dif_open,nfelo_dif_close,nfelo_home_line_open,nfelo_home_line_close,nfelo_home_probability_close,nfelo_home_probability_open,nfelo_home_cover_prob_close,nfelo_home_push_prob_close,nfelo_home_loss_prob_close,nfelo_away_cover_prob_close,nfelo_away_push_prob_close,nfelo_away_loss_prob_close,home_open_ev,away_open_ev,home_close_ev,away_close_ev,home_line_open,home_line_open_price,away_line_open_price,home_line_close,home_line_close_price,away_line_close_price,total_line_open,under_price_open,over_price_open,total_line_close,under_price_close,over_price_close,home_implied_win_probability_open,home_implied_win_probability_close,hfa_base_mod
6451,2006_19_PHI_NO,1381.9120553794726,4222.386889044515,113.42500305175781,17.924999237060547,-0.0,-0.0,21.799999237060547,11.200000762939453,11.65837574005127,-34.056121826171875,45.714497566223145,17.924999237060547,-2949.4688663517672,130.94357375453228,130.94357375453228,-5.5,-5.5,0.6800000000000002,0.6800000000000002,0.49999999999999767,0.0,0.49999999999999745,0.49999999999999745,0.0,0.49999999999999767,-0.04545454545454509,-0.04545454545454549,-0.04545454545454509,-0.04545454545454549,-5.5,,,-5.5,,,,,,48.5,-106.0,-104.0,0.68,0.68,62.5
6452,2006_19_SEA_CHI,1463.475868985904,1572.1992034682064,124.60000610351562,17.924999237060547,-0.0,-0.0,21.799999237060547,22.375,-13.814223289489746,-22.302900314331055,8.488677024841309,17.924999237060547,26.801883510660062,88.73949984654253,88.73949984654253,-3.5,-3.5,0.625,0.625,0.49999999999999795,0.0,0.49999999999999767,0.49999999999999767,0.0,0.49999999999999795,-0.04545454545454504,-0.045454545454545595,-0.04545454545454504,-0.045454545454545595,-3.5,,,-3.5,,,,,,37.5,,,0.625,0.625,62.5
6453,2006_19_NE_LAC,1034.3985362155222,1410.022712934051,102.80000305175781,17.924999237060547,-0.0,-0.0,0.0,22.375,-9.976408958435059,4.503249645233154,-14.479658603668213,17.924999237060547,-316.03421549748316,123.8106488876071,123.8106488876071,-5.0,-5.0,0.671,0.671,0.4952495388137722,0.0095009223724517,0.49524953881377165,0.49524953881377165,0.0095009223724517,0.4952495388137722,-0.045022685346706066,-0.04502268534670707,-0.045022685346706066,-0.04502268534670707,-5.0,,,-5.0,,,,,,45.5,-108.0,-102.0,0.671,0.671,62.5
6454,2006_20_NO_CHI,1463.475868985904,1381.9120553794726,84.30000305175781,0.0,-0.0,-0.0,21.799999237060547,0.0,-11.524444580078125,8.813326835632324,-20.33777141571045,0.0,160.07864976672676,107.13175185559024,107.13175185559024,-4.0,-4.0,0.6494676291990163,0.6494676291990163,0.5992605467526437,0.0,0.40073945324735105,0.40073945324735105,0.0,0.5992605467526437,0.14404286198232502,-0.23495195289141557,0.14404286198232502,-0.23495195289141557,-2.5,,,-2.5,,,,,,42.5,-102.0,-108.0,0.561,0.561,62.5
6455,2006_20_NE_IND,1445.8083057475228,1410.022712934051,84.30000305175781,0.0,-0.0,-0.0,21.799999237060547,0.0,3.947911500930786,-1.33169686794281,5.279608368873596,0.0,137.90172465751354,107.52649289930645,107.52649289930645,-4.0,-4.0,0.6499847666115902,0.6499847666115902,0.5183124798782944,0.0,0.48168752012170035,0.48168752012170035,0.0,0.5183124798782944,-0.010494356595978183,-0.0804147343131123,-0.010494356595978183,-0.0804147343131123,-3.5,,,-3.5,,,,,,47.0,103.0,-113.0,0.625,0.625,62.5
6456,2006_21_IND_CHI,1463.475868985904,1445.8083057475228,33.0,0.0,-0.0,-0.0,21.799999237060547,11.200000762939453,-10.438240051269531,4.014514923095703,-14.452754974365234,0.0,39.83628909041764,-83.10781012644152,-83.10781012644152,3.5,3.5,0.38262835669438444,0.38262835669438444,0.5762602695711045,0.0,0.423739730428891,0.423739730428891,0.0,0.5762602695711045,0.10013324190847671,-0.19104233281756727,0.10013324190847671,-0.19104233281756727,6.5,,,6.5,,,,,,47.0,-101.0,-109.0,0.286,0.286,0.0
6457,2007_01_NO_IND,1445.8083057475228,1381.9120553794726,51.30000305175781,0.0,-0.0,-0.0,0.0,-11.200000762939453,11.849105834960938,9.923282623291016,1.9258232116699219,0.0,117.12207663147797,147.67676538065479,130.9435737545322,-6.5,-5.5,0.68,0.7005872375621843,0.49999999999999767,0.0,0.49999999999999745,0.49999999999999745,0.0,0.49999999999999767,-0.045454545454544984,-0.045454545454545595,-0.04545454545454509,-0.04545454545454549,-6.5,,,-5.5,,,,,,52.5,-105.0,-105.0,0.71,0.68,62.5
6458,2007_01_DEN_BUF,2268.8890777791567,938.3959125065538,106.67500305175781,0.0,-0.0,-0.0,21.799999237060547,22.375,-0.9713090062141418,-0.737606942653656,-0.23370206356048584,0.0,1436.9344662608,-68.2677139953039,-68.2677139953039,3.0,3.0,0.40299999999999997,0.40299999999999997,0.44609364388782513,0.1078127122243448,0.44609364388782563,0.44609364388782563,0.1078127122243448,0.44609364388782513,-0.040553967626166455,-0.04055396762616549,-0.040553967626166455,-0.04055396762616549,3.0,,,3.0,,,,,,38.0,-111.0,101.0,0.403,0.403,62.5
6459,2007_01_PIT_CLE,1368.9745088758632,824.2448412943214,34.29999923706055,0.0,-0.0,-28.200000762939453,0.0,0.0,-4.1550726890563965,1.4194684028625488,-5.574541091918945,0.0,573.4551257266834,-119.89110494349461,-119.89110494349461,4.5,4.5,0.334,0.334,0.49999999999999734,0.0,0.49999999999999833,0.49999999999999833,0.0,0.49999999999999734,-0.0454545454545462,-0.04545454545454438,-0.0454545454545462,-0.04545454545454438,4.5,,,4.5,,,,,,36.5,105.0,-115.0,0.334,0.334,62.5
6460,2007_01_PHI_GB,999.1885619074136,4222.386889044515,51.30000305175781,0.0,-0.0,-0.0,0.0,-11.200000762939453,-3.4437451362609863,8.655820846557617,-12.099565982818604,0.0,-3183.9978900681617,-68.2677139953039,-68.2677139953039,3.0,3.0,0.40299999999999997,0.40299999999999997,0.44609364388782513,0.1078127122243448,0.44609364388782563,0.44609364388782563,0.1078127122243448,0.44609364388782513,-0.040553967626166455,-0.04055396762616549,-0.040553967626166455,-0.04055396762616549,3.0,,,3.0,,,,,,41.5,-105.0,-105.0,0.403,0.403,62.5
