,team,week,month,month_temp,week_temp
712,SEA,17,January,46.4,45.800000000000004
713,SEA,18,January,46.4,46.4
714,SEA,19,January,46.4,46.4
715,SEA,20,January,46.4,46.4
716,SEA,21,February,46.4,46.4
717,SEA,22,February,46.4,46.4
718,SEA,23,February,46.4,46.4
719,SEA,24,February,46.4,46.4
720,SF,1,September,73.4,73.4
721,SF,2,September,73.4,73.4
722,SF,3,September,73.4,72.2
723,SF,4,October,69.80000000000001,71.00000000000001
724,SF,5,October,69.80000000000001,69.80000000000001
725,SF,6,October,69.80000000000001,69.80000000000001
726,SF,7,October,69.80000000000001,69.80000000000001
727,SF,8,October,69.80000000000001,68.00000000000001
728,SF,9,November,64.4,66.2
729,SF,10,November,64.4,64.4
730,SF,11,November,64.4,64.4
731,SF,12,November,64.4,62.0
732,SF,13,December,57.2,59.6
733,SF,14,December,57.2,57.20000000000001
734,SF,15,December,57.2,57.20000000000001
735,SF,16,December,57.2,57.800000000000004
736,SF,17,January,59.0,58.4
737,SF,18,January,59.0,59.0
738,SF,19,January,59.0,59.0
739,SF,20,January,59.0,59.0
740,SF,21,February,59.0,59.0
741,SF,22,February,59.0,59.0
742,SF,23,February,59.0,59.0
743,SF,24,February,59.0,59.0
744,STL,1,September,80.6,80.6
745,STL,2,September,80.6,80.6
746,STL,3,September,80.6,76.39999999999999
747,STL,4,October,68.0,72.2
748,STL,5,October,68.0,68.0
749,STL,6,October,68.0,68.0
750,STL,7,October,68.0,68.0
751,STL,8,October,68.0,63.199999999999996
752,STL,9,November,53.6,58.4
753,STL,10,November,53.6,53.6
754,STL,11,November,53.6,53.6
755,STL,12,November,53.6,50.6
756,STL,13,December,44.6,47.6
757,STL,14,December,44.6,44.6
758,STL,15,December,44.6,44.6
759,STL,16,December,44.6,42.199999999999996
760,STL,17,January,37.4,39.800000000000004
761,STL,18,January,37.4,37.4
762,STL,19,January,37.4,37.4
763,STL,20,January,37.4,38.6
764,STL,21,February,41.0,39.800000000000004
765,STL,22,February,41.0,41.0
766,STL,23,February,41.0,41.0
767,STL,24,February,41.0,41.0
768,TB,1,September,89.6,89.6
769,TB,2,September,89.6,89.59999999999998
770,TB,3,September,89.6,87.8
771,TB,4,October,84.2,86.0
772,TB,5,October,84.2,84.2
773,TB,6,October,84.2,84.2
774,TB,7,October,84.2,84.2
775,TB,8,October,84.2,81.80000000000001
776,TB,9,November,77.0,79.39999999999999
777,TB,10,November,77.0,77.0
778,TB,11,November,77.0,77.0
779,TB,12,November,77.0,75.2
780,TB,13,December,71.6,73.39999999999999
781,TB,14,December,71.6,71.60000000000001
782,TB,15,December,71.6,71.59999999999998
783,TB,16,December,71.6,70.39999999999999
784,TB,17,January,68.0,69.19999999999999
785,TB,18,January,68.0,68.0
786,TB,19,January,68.0,68.0
787,TB,20,January,68.0,69.2
788,TB,21,February,71.6,70.39999999999999
789,TB,22,February,71.6,71.60000000000001
790,TB,23,February,71.6,71.59999999999998
791,TB,24,February,71.6,71.6
792,TEN,1,September,82.4,82.4
793,TEN,2,September,82.4,82.4
794,TEN,3,September,82.4,78.8
795,TEN,4,October,71.6,75.2
796,TEN,5,October,71.6,71.6
797,TEN,6,October,71.6,71.6
798,TEN,7,October,71.6,71.6
799,TEN,8,October,71.6,66.8
800,TEN,9,November,57.2,62.0
801,TEN,10,November,57.2,57.20000000000001
802,TEN,11,November,57.2,57.20000000000001
803,TEN,12,November,57.2,54.800000000000004
804,TEN,13,December,50.0,52.4
805,TEN,14,December,50.0,50.0
806,TEN,15,December,50.0,50.0
807,TEN,16,December,50.0,48.199999999999996
808,TEN,17,January,44.6,46.4
809,TEN,18,January,44.6,44.6
810,TEN,19,January,44.6,44.6
811,TEN,20,January,44.6,45.800000000000004
812,TEN,21,February,48.2,47.0
813,TEN,22,February,48.2,48.20000000000001
814,TEN,23,February,48.2,48.20000000000001
815,TEN,24,February,48.2,48.20000000000001
816,WAS,1,September,80.6,80.6
817,WAS,2,September,80.6,80.6
818,WAS,3,September,80.6,77.0
819,WAS,4,October,69.80000000000001,73.4
820,WAS,5,October,69.80000000000001,69.80000000000001
821,WAS,6,October,69.80000000000001,69.80000000000001
822,WAS,7,October,69.80000000000001,69.80000000000001
823,WAS,8,October,69.80000000000001,65.00000000000001
824,WAS,9,November,55.400000000000006,60.20000000000001
825,WAS,10,November,55.400000000000006,55.400000000000006
826,WAS,11,November,55.400000000000006,55.400000000000006
827,WAS,12,November,55.400000000000006,52.400000000000006
828,WAS,13,December,46.4,49.4
829,WAS,14,December,46.4,46.4
830,WAS,15,December,46.4,46.4
831,WAS,16,December,46.4,44.6
832,WAS,17,January,41.0,42.79999999999999
833,WAS,18,January,41.0,41.0
834,WAS,19,January,41.0,41.0
835,WAS,20,January,41.0,42.199999999999996
836,WAS,21,February,44.6,43.4
837,WAS,22,February,44.6,44.6
838,WAS,23,February,44.6,44.6
839,WAS,24,February,44.6,44.6
